Gender,Height_cm,US_born,Poverty,Weight_kg,Age_yr
Male,190.8,TRUE,FALSE,120.4,54
Male,178.8,TRUE,FALSE,91.1,32
Male,107.6,TRUE,TRUE,21.5,4
Female,146.3,TRUE,FALSE,33.2,13
Male,137.3,TRUE,TRUE,43.3,9
Female,164.1,TRUE,FALSE,79.1,47
Female,163.5,FALSE,FALSE,76.9,24
Female,169.8,TRUE,FALSE,160.9,51
Male,120.4,TRUE,FALSE,23.5,6
Male,186.9,TRUE,TRUE,88.3,33
Female,151,FALSE,TRUE,68.4,68
Female,124.7,FALSE,TRUE,22.2,7
Female,155.2,TRUE,FALSE,81.1,59
Male,177.5,TRUE,TRUE,72.7,19
Male,145,TRUE,TRUE,32,11
Male,112.4,TRUE,TRUE,26.8,4
Female,142.8,TRUE,FALSE,27.4,9
Male,168.6,FALSE,TRUE,58,62
Female,169.8,TRUE,FALSE,116.5,36
Female,162.4,TRUE,FALSE,57.2,29
Female,152,TRUE,TRUE,47.4,13
Male,140.1,TRUE,TRUE,58.6,9
Male,178.1,TRUE,FALSE,78.5,38
Female,156,FALSE,TRUE,62.5,23
Male,163.5,TRUE,TRUE,51.8,80
Female,120.7,TRUE,FALSE,20.9,6
Female,105.5,TRUE,TRUE,16.1,5
Male,171.5,FALSE,TRUE,64.7,16
Female,166.4,TRUE,FALSE,71.4,76
Female,133.7,TRUE,FALSE,32.7,7
Female,162.5,TRUE,FALSE,59.2,16
Female,170.8,FALSE,FALSE,110.1,49
Female,122.8,TRUE,FALSE,28.2,6
Female,144.4,TRUE,FALSE,40,11
Male,171.3,TRUE,FALSE,96.8,14
Female,127,TRUE,FALSE,28.1,7
Female,172.7,TRUE,FALSE,63.7,15
Male,160.7,TRUE,TRUE,44.1,80
Male,170.9,TRUE,FALSE,80.6,74
Male,174.1,TRUE,FALSE,104.4,42
Male,168.3,FALSE,FALSE,84,61
Male,174.3,FALSE,FALSE,72,24
Female,153.9,TRUE,FALSE,58.2,80
Female,150.5,FALSE,TRUE,61.7,80
Male,170.5,TRUE,FALSE,80.6,42
Male,134.3,TRUE,TRUE,30.9,10
Male,183.1,TRUE,FALSE,104,76
Female,98.3,FALSE,FALSE,14.6,3
Male,179.4,FALSE,FALSE,95.5,38
Male,136.9,TRUE,FALSE,32.9,10
Male,173.4,FALSE,FALSE,79.5,28
Male,122.7,TRUE,TRUE,35.1,7
Female,180.9,FALSE,FALSE,95.6,34
Male,176.6,TRUE,FALSE,62.4,45
Female,158.4,FALSE,FALSE,52.6,42
Male,155.4,FALSE,TRUE,59.7,62
Female,160,TRUE,FALSE,55.3,79
Female,157.3,TRUE,FALSE,67.8,27
Female,101,TRUE,FALSE,13.6,4
Male,168.7,TRUE,FALSE,161.2,42
Female,154.9,TRUE,FALSE,68.7,45
Female,154.3,TRUE,FALSE,63.3,50
Female,162.9,TRUE,TRUE,70.7,80
Female,168.8,TRUE,TRUE,94.4,35
Male,176.9,TRUE,FALSE,71.9,74
Male,139.3,TRUE,FALSE,58.2,8
Female,162.9,TRUE,FALSE,83.5,14
Female,159.4,TRUE,TRUE,71.9,26
Male,161.6,FALSE,TRUE,77.3,51
Male,186.5,TRUE,FALSE,89.8,46
Female,148.5,FALSE,FALSE,61,74
Female,176.7,FALSE,TRUE,93.5,37
Male,171.9,TRUE,FALSE,81.2,33
Male,125.1,TRUE,TRUE,29.4,8
Female,154.9,TRUE,FALSE,76.1,22
Male,145.7,TRUE,TRUE,44.7,10
Female,156.5,FALSE,FALSE,72.1,41
Female,127.1,TRUE,TRUE,26.4,7
Male,178.6,TRUE,FALSE,111,80
Female,157.6,FALSE,FALSE,77.2,68
Female,91.8,TRUE,FALSE,12.2,2
Female,169.4,TRUE,TRUE,108.7,35
Male,170.3,TRUE,FALSE,63.7,12
Female,128.3,TRUE,FALSE,26.6,8
Female,157.2,TRUE,FALSE,68.4,24
Male,183.5,TRUE,FALSE,81.6,32
Male,162.8,TRUE,TRUE,62.2,14
Female,141.4,TRUE,FALSE,44.7,8
Male,96.1,TRUE,FALSE,13.1,3
Female,164.8,FALSE,TRUE,53.8,23
Male,177.6,TRUE,FALSE,71.3,14
Female,147.2,FALSE,FALSE,48.8,60
Male,175,FALSE,FALSE,74.1,43
Female,159.9,TRUE,TRUE,97.5,38
Female,165.9,TRUE,TRUE,65.3,19
Male,179.1,TRUE,FALSE,79.4,16
Female,167.6,TRUE,FALSE,76,31
Male,124.1,TRUE,TRUE,25.2,8
Male,102,TRUE,TRUE,15.3,3
Female,159.7,TRUE,FALSE,100.6,24
Female,171.1,TRUE,FALSE,58.6,13
Female,159.7,TRUE,FALSE,44.4,28
Female,149.2,FALSE,TRUE,61.8,40
Female,167.9,FALSE,FALSE,74,63
Male,202.7,TRUE,TRUE,92,24
Female,167.2,TRUE,FALSE,78.7,45
Male,173.6,TRUE,FALSE,89.3,24
Female,151.3,FALSE,TRUE,57.9,33
Female,163,TRUE,TRUE,79.1,47
Female,97.6,TRUE,FALSE,17.7,2
Male,172.5,FALSE,FALSE,82,55
Male,129.1,TRUE,TRUE,25.6,7
Female,131.5,TRUE,FALSE,38.7,8
Male,161.5,TRUE,TRUE,57.3,61
Female,144.4,FALSE,FALSE,32.3,11
Male,178.3,TRUE,TRUE,56.9,21
Male,174.3,TRUE,TRUE,111.5,23
Male,166.4,FALSE,FALSE,69.9,62
Male,180.2,TRUE,FALSE,66.5,48
Female,155.8,TRUE,FALSE,53.2,57
Male,169.8,TRUE,FALSE,109.2,14
Female,149.9,FALSE,TRUE,69.6,12
Male,178.4,TRUE,TRUE,94.2,31
Female,153.4,TRUE,FALSE,77.5,53
Female,160.5,TRUE,FALSE,94.1,26
Male,173.2,TRUE,FALSE,52.7,13
Male,168.4,TRUE,FALSE,76.5,80
Male,177.6,TRUE,TRUE,78,22
Female,130.9,TRUE,FALSE,35.4,8
Male,179.4,TRUE,FALSE,70.9,44
Female,158.9,TRUE,FALSE,82.5,80
Female,176.4,TRUE,FALSE,90.8,17
Male,182.2,TRUE,FALSE,135.8,32
Male,164.8,TRUE,TRUE,115.4,42
Female,162.7,TRUE,FALSE,73.1,63
Male,166.6,TRUE,TRUE,74.4,17
Male,170.5,FALSE,FALSE,57.7,16
Female,153.3,FALSE,TRUE,51.3,59
Female,156.4,TRUE,FALSE,39.7,13
Female,167.1,FALSE,FALSE,74.2,34
Female,158.1,FALSE,TRUE,71.6,41
Female,161.6,TRUE,FALSE,77.6,31
Female,163.2,TRUE,FALSE,113.4,50
Female,155,TRUE,FALSE,104.8,45
Male,179.6,TRUE,FALSE,73.5,22
Male,174.9,FALSE,FALSE,89.3,48
Female,168.7,FALSE,TRUE,103.8,14
Male,170.3,FALSE,TRUE,71.6,45
Male,169,FALSE,FALSE,71.3,62
Male,127.3,TRUE,FALSE,42.3,6
Male,162.1,TRUE,TRUE,52.4,11
Female,167.5,FALSE,FALSE,72.1,59
Female,157.4,FALSE,FALSE,69.6,62
Female,161,FALSE,FALSE,47.2,30
Female,157.7,FALSE,FALSE,64.9,52
Female,94.3,TRUE,FALSE,14,3
Male,180.4,FALSE,FALSE,73.2,31
Male,183.5,TRUE,FALSE,132.8,43
Male,118.2,TRUE,FALSE,21.1,6
Male,167.7,FALSE,FALSE,63.2,32
Female,154.9,FALSE,FALSE,59.1,51
Male,136.6,TRUE,FALSE,29.2,10
Female,157.5,TRUE,FALSE,56.7,77
Male,167.7,FALSE,FALSE,72.1,45
Female,125.1,TRUE,FALSE,20.7,7
Male,173.7,TRUE,TRUE,68.2,15
Male,176.4,TRUE,FALSE,71.1,56
Female,116.1,FALSE,FALSE,20.1,6
Female,151.1,TRUE,FALSE,53.3,11
Female,103.2,TRUE,FALSE,15.9,5
Female,154.5,TRUE,FALSE,60.6,71
Female,161.9,TRUE,TRUE,81.4,48
Female,86.5,TRUE,TRUE,15.4,2
Male,166.6,TRUE,FALSE,67.6,14
Female,160.8,TRUE,FALSE,93.3,64
Female,172,TRUE,FALSE,94.5,38
Female,158.7,FALSE,TRUE,47.3,22
Male,162.5,FALSE,TRUE,56.6,74
Male,92.7,TRUE,FALSE,13.4,2
Male,162,TRUE,FALSE,69.7,80
Female,87.5,TRUE,FALSE,12,2
Female,123.8,TRUE,FALSE,22.8,7
Female,158.9,FALSE,FALSE,69,34
Female,103.9,TRUE,FALSE,19.5,3
Female,164,TRUE,TRUE,101.3,30
Female,153,FALSE,FALSE,63.1,44
Male,178.4,TRUE,FALSE,78.8,31
Male,182.9,TRUE,FALSE,76.8,43
Male,168.9,FALSE,FALSE,131.1,31
Male,172,TRUE,FALSE,79.5,30
Female,113.9,TRUE,FALSE,30.2,5
Female,157.3,TRUE,FALSE,66.8,73
Female,154.6,TRUE,TRUE,64.9,25
Male,171.4,FALSE,TRUE,76.2,19
Female,161.7,FALSE,TRUE,84.5,60
Male,173.6,FALSE,FALSE,74.6,73
Female,163.8,FALSE,FALSE,59.4,42
Male,106.3,TRUE,TRUE,17.7,5
Female,158.3,TRUE,FALSE,70.2,35
Female,155.2,TRUE,TRUE,96.3,49
Male,99.8,TRUE,FALSE,15.2,3
Female,130.2,TRUE,FALSE,26.3,8
Female,175.9,TRUE,FALSE,120.7,67
Female,164.9,TRUE,TRUE,62.3,23
Male,186.5,TRUE,TRUE,88.1,41
Female,153.5,TRUE,FALSE,42.7,10
Female,121.7,TRUE,TRUE,20.6,6
Female,92.2,TRUE,FALSE,13.4,3
Female,88,TRUE,FALSE,11.4,2
Male,171.5,TRUE,FALSE,92,52
Female,163.8,TRUE,FALSE,57.2,36
Male,173.2,TRUE,FALSE,94.7,13
Female,169.1,TRUE,FALSE,58.8,16
Female,106.9,TRUE,FALSE,17.7,5
Female,150.4,FALSE,TRUE,55.4,58
Female,158.9,TRUE,FALSE,113.4,41
Male,167.1,FALSE,FALSE,63.7,35
Female,153.5,TRUE,FALSE,54.1,13
Male,175.1,FALSE,TRUE,87.8,56
Female,159,TRUE,FALSE,65.8,55
Female,177.2,TRUE,FALSE,59.9,37
Female,156.6,FALSE,FALSE,48.3,20
Male,174.2,TRUE,TRUE,90.2,24
Male,175.7,TRUE,FALSE,94,24
Female,166.5,TRUE,FALSE,88.2,27
Male,115.7,TRUE,TRUE,21.6,5
Female,149.9,TRUE,FALSE,54.2,11
Female,89.3,TRUE,FALSE,13.2,2
Female,157.4,TRUE,FALSE,47.8,13
Female,123.1,TRUE,TRUE,33.3,6
Male,166.1,FALSE,TRUE,88.9,62
Female,133.5,TRUE,TRUE,35.9,8
Male,101.2,TRUE,FALSE,16.7,2
Female,155.5,FALSE,FALSE,63.3,31
Female,126.3,FALSE,FALSE,26,6
Male,170.7,FALSE,FALSE,70.6,44
Male,161.9,FALSE,FALSE,57.5,30
Female,164.9,TRUE,FALSE,66.8,41
Female,161.7,TRUE,FALSE,76.5,73
Male,165.4,FALSE,FALSE,86.4,29
Male,101.4,TRUE,FALSE,17.9,3
Female,161.1,TRUE,FALSE,102.6,64
Female,167.1,TRUE,TRUE,61.7,15
Female,156.8,TRUE,FALSE,44.8,17
Male,173.5,TRUE,FALSE,80.4,80
Male,170.9,FALSE,FALSE,82.3,72
Male,182.1,TRUE,FALSE,83.8,49
Male,184.7,TRUE,FALSE,77.5,29
Female,168.4,TRUE,FALSE,85.8,62
Male,165.4,TRUE,FALSE,57.5,11
Female,162.7,FALSE,TRUE,46.5,19
Male,181.2,TRUE,FALSE,106,43
Female,163.1,TRUE,FALSE,48.1,16
Female,158.5,TRUE,FALSE,60.1,30
Male,97.3,TRUE,FALSE,15.5,3
Female,150.9,FALSE,FALSE,60.6,54
Male,174.3,TRUE,FALSE,137.3,40
Female,121.6,TRUE,FALSE,23.9,7
Male,88.3,TRUE,FALSE,13.7,2
Male,104.4,TRUE,TRUE,15.8,3
Female,161.2,TRUE,TRUE,45.2,16
Male,118.7,TRUE,FALSE,22.6,7
Male,177.6,TRUE,FALSE,94.6,54
Female,167.4,TRUE,TRUE,134.9,26
Female,162.1,TRUE,FALSE,66.5,80
Male,174.3,TRUE,FALSE,93.7,73
Male,183.9,TRUE,TRUE,93.2,39
Male,126.9,TRUE,FALSE,42.5,7
Female,154.9,FALSE,FALSE,68.9,23
Female,160.2,TRUE,FALSE,52.9,73
Female,155.7,FALSE,TRUE,76,44
Male,160.9,FALSE,TRUE,55.1,63
Male,175.4,TRUE,FALSE,74.3,21
Female,177.9,TRUE,TRUE,114.8,54
Male,139.3,TRUE,TRUE,50.9,7
Female,158.2,FALSE,TRUE,86.2,60
Male,176.3,FALSE,FALSE,91.1,55
Female,163.6,TRUE,FALSE,46.8,20
Male,195,TRUE,FALSE,106.1,63
Female,162.6,FALSE,TRUE,58.7,22
Male,172.8,FALSE,FALSE,112,60
Female,164.3,TRUE,FALSE,59.6,25
Male,180.4,TRUE,FALSE,74.5,42
Female,87,TRUE,FALSE,11.1,2
Female,108.1,TRUE,FALSE,18,4
Male,178.1,TRUE,TRUE,75.6,60
Female,155.1,TRUE,FALSE,62.5,49
Female,152.8,FALSE,FALSE,59.8,30
Female,160.8,TRUE,FALSE,76.2,45
Male,171,TRUE,TRUE,65.1,19
Male,123.1,TRUE,FALSE,22.7,6
Female,169.7,TRUE,FALSE,83.3,42
Male,170.9,TRUE,FALSE,55.2,13
Male,174.5,FALSE,TRUE,92.7,37
Male,138.1,TRUE,TRUE,56.7,8
Female,118.3,TRUE,TRUE,20.2,7
Female,154.1,TRUE,FALSE,66.9,45
Male,165.6,TRUE,FALSE,48.2,14
Male,138.3,TRUE,FALSE,28.7,11
Female,152.5,TRUE,TRUE,43.7,11
Male,111.4,TRUE,FALSE,19.7,4
Female,133,TRUE,FALSE,38.8,8
Male,170.9,FALSE,FALSE,75.5,60
Male,147,FALSE,TRUE,43.1,10
Male,166.2,TRUE,TRUE,46.2,23
Male,95.3,TRUE,FALSE,14.2,3
Female,165.1,TRUE,FALSE,106.4,28
Male,141.1,TRUE,TRUE,33.4,10
Female,170.9,TRUE,FALSE,54.2,31
Female,174.7,TRUE,FALSE,79.7,45
Female,158.5,TRUE,FALSE,75.7,80
Female,146.4,TRUE,FALSE,58.7,52
Male,165.8,TRUE,FALSE,78.3,19
Female,98.6,TRUE,FALSE,14.3,3
Female,158.1,TRUE,TRUE,73.3,12
Female,157.8,FALSE,TRUE,58.5,17
Female,133.6,TRUE,FALSE,28.3,9
Female,148.7,FALSE,FALSE,48.9,72
Female,145.3,FALSE,FALSE,38.3,12
Male,126.2,TRUE,FALSE,31.9,6
Female,91.9,TRUE,FALSE,11.3,2
Male,171.9,FALSE,FALSE,65,51
Female,163.4,TRUE,FALSE,67.6,40
Male,170.3,TRUE,FALSE,108.1,78
Female,160,TRUE,FALSE,61.8,71
Male,161.5,TRUE,TRUE,85.6,77
Male,165.7,FALSE,FALSE,68,59
Male,152.7,TRUE,FALSE,94.3,16
Male,173.1,TRUE,FALSE,73.2,55
Male,175.4,TRUE,FALSE,64.9,33
Male,170.9,TRUE,FALSE,113.9,52
Female,151.4,FALSE,FALSE,42.9,27
Male,173,TRUE,FALSE,76.5,17
Male,173.1,TRUE,TRUE,69,20
Male,180.7,TRUE,TRUE,80,46
Female,148.1,FALSE,TRUE,56,19
Male,117.1,TRUE,TRUE,19.2,5
Female,157.6,FALSE,FALSE,50.8,71
Female,155,TRUE,FALSE,48.6,16
Male,169.7,FALSE,FALSE,61.6,41
Female,117,TRUE,FALSE,21.7,6
Male,171.7,FALSE,FALSE,67.4,23
Female,160.2,TRUE,FALSE,65.5,75
Female,128.8,TRUE,FALSE,37.2,7
Male,174.9,TRUE,FALSE,76,19
Female,167,TRUE,TRUE,100.7,24
Female,150.2,TRUE,TRUE,86.9,70
Male,130.5,TRUE,TRUE,25,7
Male,170.1,FALSE,FALSE,86.1,50
Female,95.8,TRUE,FALSE,15.6,2
Female,108.2,FALSE,FALSE,16.5,4
Female,155,FALSE,TRUE,88.6,64
Female,132.5,TRUE,FALSE,25.7,8
Male,175,TRUE,TRUE,75.6,17
Female,157.6,FALSE,FALSE,83,34
Male,167.1,TRUE,FALSE,70.9,73
Female,163.3,TRUE,FALSE,104.6,60
Female,152.7,FALSE,FALSE,52.1,34
Female,103.3,TRUE,FALSE,14.4,4
Male,178.6,FALSE,FALSE,99.4,28
Female,102,TRUE,FALSE,15.7,3
Female,150,FALSE,FALSE,64.1,15
Male,176.7,TRUE,FALSE,71.3,61
Female,139.8,TRUE,TRUE,29.9,10
Female,166.8,FALSE,FALSE,68.1,37
Male,168,TRUE,FALSE,79.3,65
Male,178.4,TRUE,FALSE,95.5,44
Female,95.9,TRUE,TRUE,14.2,2
Female,158.4,FALSE,FALSE,62.1,49
Female,170.6,TRUE,FALSE,84.6,33
Female,168.9,FALSE,TRUE,57.5,16
Female,153,FALSE,TRUE,59.3,67
Female,162.5,FALSE,FALSE,56.7,36
Female,160.3,TRUE,FALSE,71.6,14
Female,151.7,FALSE,TRUE,62.6,12
Male,174.6,TRUE,FALSE,75.8,25
Male,193.7,TRUE,FALSE,113.4,63
Female,88.1,TRUE,TRUE,11.1,2
Female,153,FALSE,FALSE,75,64
Male,171.3,TRUE,FALSE,85.7,50
Female,164.5,TRUE,FALSE,61.1,49
Female,112.1,TRUE,FALSE,17.2,6
Female,164.2,FALSE,FALSE,81,29
Female,122.9,FALSE,FALSE,22.7,7
Male,129.5,TRUE,FALSE,44,7
Male,117.9,TRUE,TRUE,23.2,7
Male,88.6,FALSE,FALSE,12.7,3
Female,162.2,TRUE,TRUE,54.2,60
Female,153,TRUE,FALSE,54.7,63
Female,165.1,TRUE,FALSE,128,44
Female,167.6,TRUE,TRUE,149.1,32
Female,148.4,FALSE,FALSE,56.3,50
Female,170.3,TRUE,FALSE,79.5,61
Male,188.9,TRUE,FALSE,174.6,51
Male,146,TRUE,FALSE,40.9,10
Female,161.5,TRUE,TRUE,98.9,62
Male,173.6,TRUE,FALSE,118.8,42
Female,157.8,TRUE,FALSE,115.4,66
Male,182.1,FALSE,FALSE,77.2,38
Male,173.5,TRUE,TRUE,88.3,18
Female,168.9,TRUE,TRUE,78.9,20
Female,167,TRUE,TRUE,97.1,25
Female,154.5,FALSE,FALSE,49.5,65
Male,135.5,TRUE,FALSE,35.9,9
Male,95,TRUE,FALSE,16.6,3
Male,120.5,TRUE,FALSE,20.1,5
Male,165.5,TRUE,TRUE,66.3,42
Female,163,TRUE,TRUE,89.6,39
Male,172.3,TRUE,FALSE,60.2,19
Male,173.1,TRUE,FALSE,94.6,46
Female,155,TRUE,TRUE,54.8,24
Female,158,FALSE,FALSE,106.8,44
Male,123,FALSE,FALSE,23.6,7
Male,172.3,FALSE,FALSE,66.5,55
Male,160.9,FALSE,TRUE,71.5,50
Female,149.3,FALSE,TRUE,37.9,13
Male,174.1,FALSE,FALSE,85.8,31
Female,156,TRUE,FALSE,34.7,10
Female,149.6,TRUE,TRUE,45.9,65
Male,127.9,TRUE,FALSE,28.3,7
Female,147.7,FALSE,TRUE,58.3,39
Male,177.9,TRUE,FALSE,134.9,32
Female,167.2,TRUE,FALSE,51.8,80
Female,161.1,TRUE,TRUE,108.3,14
Female,151.8,FALSE,FALSE,60.8,25
Male,185.1,FALSE,FALSE,119.8,45
Female,163.4,TRUE,FALSE,104.6,36
Male,165.7,TRUE,TRUE,68.9,17
Female,161.4,TRUE,TRUE,73.2,71
Female,158.5,TRUE,FALSE,51.4,11
Male,177,FALSE,FALSE,72.1,63
Female,160.4,TRUE,FALSE,116.2,69
Male,116.7,TRUE,FALSE,23.5,4
Male,144.5,TRUE,FALSE,33.5,11
Male,194.7,TRUE,FALSE,106.2,40
Male,154.3,TRUE,FALSE,55,11
Male,175.6,TRUE,TRUE,67.1,18
Male,112.3,TRUE,TRUE,20.6,4
Female,161.6,TRUE,TRUE,80.7,31
Female,150.9,FALSE,TRUE,70,61
Male,173.2,TRUE,TRUE,170.5,21
Female,143,TRUE,FALSE,39.4,9
Male,170.5,TRUE,FALSE,78.8,27
Male,135.7,TRUE,FALSE,34.6,9
Female,131.9,TRUE,FALSE,36.3,9
Male,90.7,TRUE,FALSE,12.5,2
Male,168.2,TRUE,FALSE,70.3,23
Female,170.7,TRUE,TRUE,57.2,19
Male,171.4,TRUE,FALSE,62.7,28
Female,169.4,TRUE,FALSE,74.1,22
Female,160.1,TRUE,TRUE,81,63
Female,172.2,TRUE,FALSE,138.6,47
Male,167,TRUE,FALSE,76.3,80
Male,175.7,TRUE,FALSE,117.8,31
Female,133,TRUE,FALSE,33.1,8
Female,151.9,TRUE,TRUE,36.1,13
Female,153.8,FALSE,TRUE,56,42
Male,174.6,TRUE,FALSE,95.5,47
Female,161.8,TRUE,TRUE,50.3,20
Male,117.6,TRUE,TRUE,23.1,5
Female,180.9,TRUE,FALSE,113.6,36
Male,135.4,TRUE,TRUE,44.2,8
Female,153.4,TRUE,FALSE,82.5,80
Female,153.8,TRUE,FALSE,116.4,62
Male,173.5,TRUE,TRUE,68.1,25
Female,172,FALSE,TRUE,132.1,36
Male,174.7,TRUE,FALSE,88.4,27
Female,172.1,TRUE,FALSE,87.7,30
Male,182.1,TRUE,TRUE,78.3,20
Female,147.9,FALSE,TRUE,67.9,36
Female,160.2,TRUE,TRUE,69.5,16
Male,178.7,TRUE,FALSE,77,16
Female,156.1,FALSE,TRUE,66.5,74
Female,157.1,FALSE,FALSE,61.6,79
Male,181.2,TRUE,FALSE,140.5,44
Male,163.1,FALSE,FALSE,57.3,28
Female,171.3,TRUE,FALSE,56.6,27
Male,161.4,FALSE,FALSE,106.7,54
Female,105.1,FALSE,FALSE,18.1,3
Female,160.8,TRUE,FALSE,65.8,19
Male,181.6,TRUE,FALSE,85.5,46
Female,128,TRUE,FALSE,22.8,7
Female,160.7,TRUE,FALSE,69.7,16
Male,153.5,TRUE,FALSE,58.2,11
Female,151.5,FALSE,FALSE,51.7,49
Female,162.4,TRUE,TRUE,103.1,35
Male,182.5,TRUE,FALSE,97.5,78
Female,156.3,TRUE,FALSE,61.5,15
Male,169,FALSE,FALSE,84.4,69
Female,160.9,TRUE,FALSE,85.6,43
Female,123.5,TRUE,FALSE,26.1,5
Female,154.3,TRUE,FALSE,41.7,80
Female,159.5,FALSE,FALSE,86.4,51
Female,156.4,TRUE,FALSE,53.5,60
Female,159.1,TRUE,FALSE,78.7,60
Female,170,TRUE,TRUE,52.6,19
Female,171,TRUE,FALSE,128.2,56
Female,168.7,TRUE,FALSE,67,19
Male,169.6,TRUE,FALSE,42.5,15
Male,175.6,FALSE,TRUE,64.5,19
Female,161.1,FALSE,FALSE,78.6,63
Male,173.2,TRUE,FALSE,71.1,29
Male,173.9,TRUE,FALSE,110.7,68
Female,115.2,TRUE,TRUE,22.2,5
Male,112.7,TRUE,TRUE,19.4,5
Male,141.8,TRUE,TRUE,30.7,9
Female,165.2,TRUE,FALSE,65.5,53
Female,138.4,TRUE,TRUE,35.4,10
Male,168.4,TRUE,FALSE,69,41
Female,96.9,TRUE,FALSE,14.6,2
Male,169.8,TRUE,FALSE,90.9,20
Female,160.7,TRUE,FALSE,57.4,25
Male,175.8,TRUE,FALSE,119.9,63
Male,120.3,TRUE,FALSE,23.4,7
Female,166,TRUE,FALSE,62.4,25
Female,150.2,TRUE,FALSE,58.9,11
Male,171.9,TRUE,TRUE,113.6,23
Male,146.5,TRUE,TRUE,42.7,11
Male,162.7,TRUE,TRUE,47.7,16
Female,163.9,FALSE,FALSE,61.6,51
Male,97.2,TRUE,FALSE,13.4,4
Male,173,TRUE,TRUE,61,24
Female,164,TRUE,FALSE,77.3,42
Male,166.4,TRUE,TRUE,74.1,57
Female,166.8,TRUE,FALSE,109.2,61
Female,156.2,TRUE,TRUE,75.1,29
Female,165.8,TRUE,FALSE,79.4,51
Male,178.2,TRUE,FALSE,80.9,66
Male,161,TRUE,TRUE,64.2,12
Female,155.9,TRUE,TRUE,106,65
Female,160.8,TRUE,TRUE,89.2,33
Female,162.8,FALSE,FALSE,91.7,41
Female,172.1,FALSE,FALSE,86.2,38
Female,172.3,TRUE,TRUE,90.5,19
Male,176.4,TRUE,FALSE,75,80
Male,124.9,TRUE,FALSE,23.3,8
Female,166.6,TRUE,FALSE,92.4,29
Male,175.5,TRUE,FALSE,89.8,61
Female,172.1,TRUE,FALSE,76.6,37
Male,116.9,TRUE,FALSE,19.1,6
Female,170.2,TRUE,TRUE,118.5,30
Male,143.9,TRUE,FALSE,30.9,10
Female,90.7,TRUE,FALSE,14.5,2
Male,176,TRUE,FALSE,83.1,15
Female,170.1,TRUE,FALSE,90.7,49
Female,150.7,FALSE,TRUE,49.7,71
Female,155.1,FALSE,TRUE,124.7,73
Female,165.7,FALSE,TRUE,67.3,38
Female,148.6,TRUE,FALSE,91.8,31
Female,157.8,TRUE,TRUE,75.7,24
Female,158.2,TRUE,FALSE,50.8,13
Male,171.9,TRUE,FALSE,68.3,19
Female,102.4,TRUE,FALSE,16.8,3
Male,128.4,TRUE,FALSE,30.4,8
Female,118,TRUE,FALSE,23.8,8
Male,175.1,TRUE,FALSE,122.9,47
Male,162.4,TRUE,TRUE,77,13
Female,86.9,TRUE,FALSE,12.1,2
Female,156.1,TRUE,TRUE,57.2,22
Male,88.7,TRUE,TRUE,14.3,2
Female,152.4,TRUE,FALSE,72,80
Male,173.6,TRUE,FALSE,135,66
Female,174.1,TRUE,FALSE,68.4,35
Female,109,TRUE,FALSE,20.7,4
Male,167.5,TRUE,FALSE,77.8,33
Male,163.6,FALSE,TRUE,64.5,69
Female,159.2,FALSE,FALSE,60.7,44
Female,98,TRUE,FALSE,14.2,4
Female,173,TRUE,FALSE,81.2,57
Male,165.4,FALSE,FALSE,69,51
Male,158.2,FALSE,TRUE,41.5,14
Female,165.7,TRUE,FALSE,60.3,29
Female,142.9,TRUE,FALSE,39.3,9
Female,160.9,TRUE,TRUE,86.2,55
Female,160.9,TRUE,FALSE,64.8,54
Male,174.3,TRUE,FALSE,112.7,19
Male,177.4,TRUE,FALSE,57.9,16
Male,172.5,TRUE,FALSE,62.5,14
Male,133.4,TRUE,FALSE,41.8,7
Female,117.2,TRUE,FALSE,23.4,5
Female,147.3,TRUE,TRUE,45.7,8
Male,176.2,TRUE,FALSE,115.4,16
Male,137.4,TRUE,FALSE,39.8,8
Male,183.9,TRUE,FALSE,104.9,50
Female,176.3,TRUE,FALSE,61.8,17
Female,149.5,TRUE,FALSE,64.5,62
Female,163.8,FALSE,FALSE,61.6,29
Female,121.7,TRUE,FALSE,22.8,7
Female,147.8,TRUE,TRUE,76.8,63
Female,135.9,TRUE,TRUE,30.1,11
Male,171.1,TRUE,FALSE,81.7,75
Female,154,TRUE,FALSE,63.8,80
Female,158,TRUE,FALSE,53.7,17
Female,158.7,TRUE,FALSE,54.7,17
Male,170.1,FALSE,FALSE,104.2,75
Male,177.1,TRUE,TRUE,92.6,72
Male,176.3,TRUE,FALSE,87,72
Male,156.4,TRUE,FALSE,50,12
Female,161.7,TRUE,FALSE,88.5,54
Female,143.8,TRUE,FALSE,35.2,11
Male,179.5,FALSE,TRUE,64.7,68
Male,111.7,TRUE,FALSE,19.5,5
Female,124.8,TRUE,FALSE,29.6,6
Female,155.4,TRUE,TRUE,59.2,39
Female,138.4,TRUE,FALSE,39.6,8
Male,155.6,FALSE,FALSE,53.2,23
Female,94.5,TRUE,FALSE,20.6,3
Male,139.3,TRUE,FALSE,34.4,9
Female,164.1,TRUE,FALSE,99.6,52
Male,174.9,TRUE,TRUE,98.4,17
Male,86.4,TRUE,FALSE,12.3,2
Female,165.9,TRUE,FALSE,78.5,14
Female,160.3,FALSE,FALSE,79.4,69
Male,163.7,FALSE,FALSE,75.6,71
Female,160.4,TRUE,FALSE,72.5,53
Male,175.5,TRUE,TRUE,83,35
Male,164.9,TRUE,FALSE,64.1,71
